,gene_name,centrality,rank
1866,Col26a1,0.49875945909876834,7961
1867,Col2a1,0.6321197846437618,4773
1868,Col3a1,0.9239632046952072,382
1869,Col4a1,0.5866629013708334,5824
1870,Col4a2,0.6334391505838657,4738
1871,Col4a3,0.6387464731239413,4619
1873,Col4a5,0.4717947044481804,8542
1874,Col5a1,0.7887142056669736,2025
1875,Col5a2,0.8409519170531571,1302
1876,Col5a3,0.5580565362714278,6508
1877,Col6a1,0.6320899316821653,4775
1878,Col6a2,0.7150547355255926,3173
1879,Col6a3,0.878164740950699,851
1880,Col8a1,0.7775821766256674,2184
1881,Col9a2,0.4208538215896856,9475
1892,Copa,0.5689048228013326,6250
1916,Corin,0.4580524254113449,8855
1944,Cp,0.7965179520888503,1920
1945,Cpa2,0.7026341335283762,3414
1953,Cpn1,0.569039352552097,6247
1960,Cpq,0.7728028443096289,2241
1970,Cpxm1,0.8803248677324503,822
1971,Cpxm2,0.6481363934240267,4447
1978,Crb1,0.5242323307615233,7337
1988,Creg1,0.876174831530572,866
1990,Creld2,0.64730677765778,4469
1998,Crispld1,0.6542737623367386,4331
2001,Crlf1,0.8090547617000604,1750
2002,Crlf2,0.8449111644561176,1257
2008,Crtac1,0.45564197392398825,8914
2009,Crtap,0.46277384026100327,8751
2029,Csf1,0.5429391677979096,6888
2048,Cst3,0.4255602627896646,9404
2050,Cst7,0.3752448284616569,9903
2067,Ctf1,0.8216255411942397,1566
2068,Ctgf,0.35856307286162076,9957
2070,Ctla2a,0.3818088188533089,9852
2084,Ctsb,0.9519518590527196,153
2086,Ctsd,0.9119141449080677,502
2090,Ctsl,0.793260962409677,1962
2116,Cx3cl1,0.4985319399390357,7963
2118,Cxadr,0.6484986378142712,4443
2119,Cxcl10,0.5599649693166777,6452
2120,Cxcl11,0.4436069517498531,9117
2121,Cxcl12,0.643286986843475,4541
2122,Cxcl13,0.44003090253999755,9180
2123,Cxcl14,0.8081706539294162,1760
2124,Cxcl16,0.8703863457179339,929
2163,Cyr61,0.4639727326058394,8723
2195,Dag1,0.5765823520009423,6068
2235,Dcn,0.4667665889987684,8663
2303,Defb1,0.4815187826272657,8336
2345,Dhrs11,0.5739768465867837,6128
2373,Dkk3,0.5212135519928901,7416
2374,Dkkl1,0.419136619972103,9502
2399,Dmkn,0.5579596948606537,6514
2446,Dnase1,0.40533615082043845,9680
2448,Dnase1l2,0.47113252469286687,8561
2496,Dpp4,0.7084992229567709,3292
2498,Dpp7,0.6836775199024478,3767
2587,Ebi3,0.8852830938420012,763
2602,Ecm1,0.5330971680282603,7119
2605,Eda,0.6542397250805075,4332
2611,Edil3,0.4053648682912075,9678
2612,Edn1,0.7046192518294454,3362
2613,Edn3,0.5407768046508766,6938
2630,Efemp1,0.6813765850997806,3813
2631,Efemp2,0.7671002727548535,2331
2634,Efna1,0.7454602338119259,2648
2645,Egfl6,0.49991172616244234,7932
2646,Egfl7,0.7978911408444815,1910
2727,Eln,0.5186457149252521,7480
2741,Emc10,0.8077670254071007,1766
2752,Emid1,0.5306869294290718,7185
2753,Emilin1,0.793038527733306,1966
2763,Endod1,0.6213298475047448,5046
2765,Endou,0.5163336739713041,7531
2771,Enox2,0.5619810651160796,6406
2773,Enpp1,0.8486184267672079,1212
2774,Enpp2,0.5700170857111619,6216
2775,Enpp5,0.746436541604327,2630
2780,Entpd5,0.5550137579006797,6590
2797,Epdr1,0.4351642885537647,9265
2800,Epha3,0.5454021715120969,6824
